Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,18487,-,-,-,21.77,-157.9,-10,0,-10,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,3.1.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2018,10,21,21,0,19.7,0,0,0,1029,23.2,56,6.9,,,,,,
2018,10,21,22,0,19.7,0,0,0,1029,23.1,60,6.9,,,,,,
2018,10,21,23,0,19.7,0,0,0,1028,23,63,7,,,,,,
2018,10,22,0,0,19.7,0,0,0,1028,22.9,66,6.9,,,,,,
2018,10,22,1,0,19.6,0,0,0,1027,22.8,70,6.7,,,,,,
2018,10,22,2,0,19.5,0,0,0,1027,22.8,73,6.5,,,,,,
2018,10,22,3,0,19.5,0,0,0,1026,22.8,74,6.2,,,,,,
2018,10,22,4,0,19.4,0,0,0,1027,22.9,73,5.9,,,,,,
2018,10,22,5,0,19.4,0,0,0,1027,23,72,5.7,,,,,,
2018,10,22,6,0,19.4,5,26,4,1028,23.2,71,5.7,,,,,,
2018,10,22,7,0,19.3,51,556,169,1028,23.5,68,5.8,,,,,,
2018,10,22,8,0,19.2,71,776,412,1029,23.8,65,5.7,,,,,,
2018,10,22,9,0,19.2,90,853,633,1029,23.9,62,5.7,,,,,,
2018,10,22,10,0,19.2,88,929,823,1029,24.1,61,5.6,,,,,,
2018,10,22,11,0,19.2,89,959,945,1028,24.2,59,5.6,,,,,,
2018,10,22,12,0,19.2,92,968,995,1027,24.3,57,5.7,,,,,,
2018,10,22,13,0,19.3,90,963,967,1027,24.3,56,5.7,,,,,,
2018,10,22,14,0,19.4,87,941,865,1027,24.3,49,6.1,,,,,,
2018,10,22,15,0,19.5,257,392,526,1027,24.2,45,6.4,,,,,,
2018,10,22,16,0,19.6,87,745,459,1027,24,45,6.7,,,,,,
2018,10,22,17,0,19.8,58,636,236,1027,23.8,46,6.8,,,,,,
2018,10,22,18,0,20,21,157,28,1028,23.7,50,6.8,,,,,,
2018,10,22,19,0,20.1,0,0,0,1028,23.6,55,6.8,,,,,,
2018,10,22,20,0,20.1,0,0,0,1029,23.6,58,6.9,,,,,,
2018,10,22,21,0,20,0,0,0,1029,23.5,59,6.8,,,,,,
2018,10,22,22,0,19.9,0,0,0,1029,23.3,61,6.6,,,,,,
2018,10,22,23,0,19.9,0,0,0,1029,23.2,62,6.3,,,,,,
2018,10,23,0,0,19.8,0,0,0,1028,23,63,6,,,,,,
2018,10,23,1,0,19.7,0,0,0,1028,22.9,64,5.6,,,,,,
2018,10,23,2,0,19.6,0,0,0,1027,22.8,64,5.4,,,,,,
2018,10,23,3,0,19.5,0,0,0,1027,22.8,64,5.4,,,,,,
2018,10,23,4,0,19.5,0,0,0,1027,22.7,63,5.5,,,,,,
2018,10,23,5,0,19.5,0,0,0,1028,22.6,60,5.6,,,,,,
2018,10,23,6,0,19.6,3,14,3,1029,22.8,59,5.8,,,,,,
2018,10,23,7,0,19.8,54,393,139,1029,23,58,6.1,,,,,,
2018,10,23,8,0,19.9,107,2,108,1030,23.3,57,6.2,,,,,,
2018,10,23,9,0,20,277,209,411,1030,23.5,57,6.1,,,,,,
2018,10,23,10,0,19.9,376,249,574,1029,23.7,57,5.9,,,,,,
2018,10,23,11,0,19.9,347,501,796,1029,23.8,58,5.8,,,,,,
2018,10,23,12,0,19.8,329,554,847,1028,23.9,59,5.6,,,,,,
2018,10,23,13,0,19.7,422,243,644,1027,23.9,59,5.5,,,,,,
2018,10,23,14,0,19.6,319,468,707,1026,23.9,56,5.3,,,,,,
2018,10,23,15,0,19.6,272,422,562,1026,23.8,53,5.3,,,,,,
2018,10,23,16,0,19.7,197,328,361,1026,23.7,50,5.6,,,,,,
2018,10,23,17,0,19.8,103,226,167,1027,23.6,51,5.9,,,,,,
2018,10,23,18,0,20,18,57,21,1027,23.5,54,6.1,,,,,,
2018,10,23,19,0,20.1,0,0,0,1028,23.5,58,6.3,,,,,,
2018,10,23,20,0,20.2,0,0,0,1028,23.5,62,6.5,,,,,,
2018,10,23,21,0,20.2,0,0,0,1028,23.5,65,6.6,,,,,,
2018,10,23,22,0,20.2,0,0,0,1028,23.5,68,6.7,,,,,,
2018,10,23,23,0,20.1,0,0,0,1028,23.5,70,6.5,,,,,,
2018,10,24,0,0,20,0,0,0,1028,23.4,72,6.4,,,,,,
2018,10,24,1,0,19.8,0,0,0,1028,23.3,74,6.2,,,,,,
2018,10,24,2,0,19.6,0,0,0,1027,23.2,75,6,,,,,,
2018,10,24,3,0,19.4,0,0,0,1027,23.1,76,5.9,,,,,,
2018,10,24,4,0,19.1,0,0,0,1027,23.1,77,5.8,,,,,,
2018,10,24,5,0,19,0,0,0,1028,23.2,76,5.8,,,,,,
2018,10,24,6,0,18.9,4,14,4,1028,23.4,74,5.8,,,,,,
2018,10,24,7,0,18.9,69,156,103,1029,23.6,72,5.9,,,,,,
2018,10,24,8,0,19,121,421,309,1029,23.9,71,5.8,,,,,,
2018,10,24,9,0,19.2,259,389,509,1029,24.1,69,5.7,,,,,,
2018,10,24,10,0,19.3,287,529,709,1029,24.2,69,5.6,,,,,,
2018,10,24,11,0,19.4,367,481,799,1028,24.4,71,5.6,,,,,,
2018,10,24,12,0,19.4,456,309,746,1027,24.5,73,5.7,,,,,,
2018,10,24,13,0,19.4,451,231,662,1027,24.5,74,5.7,,,,,,
2018,10,24,14,0,19.4,409,153,536,1026,24.5,76,6,,,,,,
2018,10,24,15,0,19.5,297,93,361,1026,24.4,78,6.3,,,,,,
2018,10,24,16,0,19.7,167,44,189,1026,24.3,79,6.5,,,,,,
2018,10,24,17,0,19.9,95,145,136,1026,24.2,79,6.5,,,,,,
2018,10,24,18,0,20.2,14,21,15,1027,24.1,79,6.5,,,,,,
2018,10,24,19,0,20.4,0,0,0,1028,24.1,79,6.6,,,,,,
2018,10,24,20,0,20.4,0,0,0,1028,24,79,6.8,,,,,,
2018,10,24,21,0,20.4,0,0,0,1029,23.9,80,6.8,,,,,,
2018,10,24,22,0,20.3,0,0,0,1029,23.8,81,6.6,,,,,,
2018,10,24,23,0,20.2,0,0,0,1028,23.7,82,6.3,,,,,,
2018,10,25,0,0,20.2,0,0,0,1028,23.5,82,6,,,,,,
2018,10,25,1,0,20.2,0,0,0,1028,23.4,83,5.8,,,,,,
2018,10,25,2,0,20.3,0,0,0,1027,23.3,83,5.8,,,,,,
2018,10,25,3,0,20.4,0,0,0,1027,23.2,83,5.8,,,,,,
2018,10,25,4,0,20.4,0,0,0,1027,23.2,83,5.9,,,,,,
2018,10,25,5,0,20.4,0,0,0,1027,23.2,82,6,,,,,,
2018,10,25,6,0,20.3,6,22,6,1028,23.3,82,6.3,,,,,,
2018,10,25,7,0,20.3,48,62,62,1028,23.5,82,6.4,,,,,,
2018,10,25,8,0,20.2,167,58,193,1029,23.7,81,6.4,,,,,,
2018,10,25,9,0,20.2,270,240,425,1029,23.9,80,6.3,,,,,,
2018,10,25,10,0,20.1,375,144,490,1029,24,79,6.3,,,,,,
2018,10,25,11,0,20,334,204,518,1028,24.1,80,6.3,,,,,,
2018,10,25,12,0,19.9,451,177,617,1027,24.2,80,6.2,,,,,,
2018,10,25,13,0,19.8,445,185,615,1027,24.2,80,6.1,,,,,,
2018,10,25,14,0,19.6,326,355,621,1026,24.1,79,5.9,,,,,,
2018,10,25,15,0,19.5,314,259,493,1026,24,80,5.8,,,,,,
2018,10,25,16,0,19.3,112,665,447,1026,23.9,80,5.7,,,,,,
2018,10,25,17,0,19.3,75,506,219,1026,23.8,80,5.6,,,,,,
2018,10,25,18,0,19.3,22,110,27,1027,23.7,81,5.5,,,,,,
2018,10,25,19,0,19.3,0,0,0,1027,23.7,82,5.4,,,,,,
2018,10,25,20,0,19.4,0,0,0,1027,23.7,81,5.4,,,,,,
2018,10,25,21,0,19.4,0,0,0,1028,23.6,82,5.4,,,,,,
2018,10,25,22,0,19.3,0,0,0,1027,23.5,83,5.4,,,,,,
2018,10,25,23,0,19.3,0,0,0,1027,23.4,84,5.2,,,,,,
2018,10,26,0,0,19.2,0,0,0,1027,23.3,84,5,,,,,,
2018,10,26,1,0,19.2,0,0,0,1026,23.2,84,4.7,,,,,,
2018,10,26,2,0,19.2,0,0,0,1026,23.1,83,4.5,,,,,,
2018,10,26,3,0,19.1,0,0,0,1026,23,83,4.4,,,,,,
2018,10,26,4,0,19.1,0,0,0,1026,22.9,83,4.3,,,,,,
2018,10,26,5,0,19.1,0,0,0,1026,22.9,81,4.2,,,,,,
2018,10,26,6,0,19.1,3,1,3,1027,23.1,80,4.3,,,,,,
2018,10,26,7,0,19.1,58,502,172,1027,23.5,78,4.5,,,,,,
2018,10,26,8,0,19.1,152,332,303,1027,23.7,76,4.5,,,,,,
2018,10,26,9,0,19,249,417,520,1027,23.9,75,4.3,,,,,,
2018,10,26,10,0,18.9,115,864,809,1027,24.1,74,4.1,,,,,,
2018,10,26,11,0,18.8,94,938,942,1026,24.3,71,3.9,,,,,,
2018,10,26,12,0,18.7,96,945,987,1025,24.4,68,3.9,,,,,,
2018,10,26,13,0,18.7,95,940,959,1025,24.5,66,4,,,,,,
2018,10,26,14,0,18.6,96,909,854,1024,24.5,68,4.4,,,,,,
2018,10,26,15,0,18.6,88,866,688,1024,24.5,72,4.7,,,,,,
2018,10,26,16,0,18.6,77,784,473,1023,24.3,76,4.9,,,,,,
2018,10,26,17,0,18.7,97,253,169,1024,24.1,78,4.9,,,,,,
2018,10,26,18,0,18.8,21,157,29,1024,23.9,79,4.7,,,,,,
2018,10,26,19,0,18.9,0,0,0,1025,23.7,81,4.6,,,,,,
2018,10,26,20,0,18.9,0,0,0,1025,23.6,84,4.4,,,,,,
2018,10,26,21,0,18.9,0,0,0,1025,23.5,85,4.3,,,,,,
2018,10,26,22,0,18.8,0,0,0,1025,23.3,86,4,,,,,,
2018,10,26,23,0,18.8,0,0,0,1025,23.3,86,3.6,,,,,,
2018,10,27,0,0,18.7,0,0,0,1024,23.2,85,3.3,,,,,,
2018,10,27,1,0,18.7,0,0,0,1024,23.1,85,3,,,,,,
2018,10,27,2,0,18.6,0,0,0,1023,23.1,88,2.8,,,,,,
2018,10,27,3,0,18.6,0,0,0,1023,23,94,2.7,,,,,,
2018,10,27,4,0,18.5,0,0,0,1023,23.1,103,2.4,,,,,,
2018,10,27,5,0,18.4,0,0,0,1023,23.1,115,2.1,,,,,,
2018,10,27,6,0,18.2,3,0,3,1023,23.3,126,1.8,,,,,,
2018,10,27,7,0,18.1,80,178,121,1023,23.5,138,1.8,,,,,,
2018,10,27,8,0,18.2,91,678,401,1023,23.7,153,1.8,,,,,,
2018,10,27,9,0,18.1,88,849,643,1023,24,176,1.8,,,,,,
2018,10,27,10,0,18,99,895,821,1023,24.3,209,1.7,,,,,,
2018,10,27,11,0,18,240,694,869,1022,24.5,243,1.9,,,,,,
2018,10,27,12,0,18.2,404,435,815,1021,24.7,265,2.4,,,,,,
2018,10,27,13,0,18.5,442,209,634,1021,24.7,272,2.8,,,,,,
2018,10,27,14,0,18.8,407,209,582,1020,24.7,280,3.3,,,,,,
2018,10,27,15,0,19.1,104,821,674,1020,24.7,282,3.5,,,,,,
2018,10,27,16,0,19.3,142,501,396,1020,24.6,281,3.4,,,,,,
2018,10,27,17,0,19.2,65,579,231,1021,24.5,278,3.2,,,,,,
2018,10,27,18,0,19.2,21,136,28,1021,24.4,276,2.8,,,,,,
2018,10,27,19,0,19.3,0,0,0,1022,24.3,275,2.5,,,,,,
2018,10,27,20,0,19.4,0,0,0,1022,24.3,272,2.3,,,,,,
2018,10,27,21,0,19.3,0,0,0,1022,24.3,269,2.1,,,,,,
2018,10,27,22,0,19.3,0,0,0,1022,24.3,263,2,,,,,,
2018,10,27,23,0,19.3,0,0,0,1022,24.1,256,2.1,,,,,,
2018,10,28,0,0,19.4,0,0,0,1021,23.9,259,2.3,,,,,,
2018,10,28,1,0,19.5,0,0,0,1021,23.7,274,2.5,,,,,,
2018,10,28,2,0,19.6,0,0,0,1021,23.5,290,2.7,,,,,,
2018,10,28,3,0,19.6,0,0,0,1021,23.3,299,2.8,,,,,,
2018,10,28,4,0,19.6,0,0,0,1021,23.1,302,2.8,,,,,,
2018,10,28,5,0,19.5,0,0,0,1021,23,302,2.9,,,,,,
2018,10,28,6,0,19.5,6,38,6,1022,23.2,300,3.1,,,,,,
2018,10,28,7,0,19.5,43,2,43,1023,23.4,302,3.5,,,,,,
2018,10,28,8,0,19.5,155,282,285,1023,23.5,306,4,,,,,,
2018,10,28,9,0,19.4,77,888,660,1023,23.5,310,4.2,,,,,,
2018,10,28,10,0,19.3,82,937,841,1023,23.6,315,3.9,,,,,,
2018,10,28,11,0,19,86,962,960,1022,23.7,321,3.5,,,,,,
2018,10,28,12,0,18.8,89,968,1006,1021,23.7,328,3.4,,,,,,
2018,10,28,13,0,18.8,88,961,975,1021,23.7,331,3.4,,,,,,
2018,10,28,14,0,18.9,89,932,869,1021,23.6,344,3.7,,,,,,
2018,10,28,15,0,19,108,825,682,1021,23.4,353,3.9,,,,,,
2018,10,28,16,0,19.1,162,441,386,1021,23.2,181,4.1,,,,,,
2018,10,28,17,0,19.3,63,464,196,1022,23,6,4.2,,,,,,
2018,10,28,18,0,19.4,9,0,9,1022,22.8,10,4.3,,,,,,
2018,10,28,19,0,19.5,0,0,0,1023,22.6,13,4.4,,,,,,
2018,10,28,20,0,19.5,0,0,0,1023,22.4,13,4.3,,,,,,
2018,10,28,21,0,19.5,0,0,0,1024,22.3,13,4.3,,,,,,
2018,10,28,22,0,19.4,0,0,0,1023,22.2,13,4.1,,,,,,
2018,10,28,23,0,19.2,0,0,0,1023,22.1,13,3.8,,,,,,
2018,10,29,0,0,19.1,0,0,0,1023,22.1,10,3.5,,,,,,
2018,10,29,1,0,18.9,0,0,0,1022,22,5,3.3,,,,,,
2018,10,29,2,0,18.7,0,0,0,1022,22,179,3.3,,,,,,
2018,10,29,3,0,18.6,0,0,0,1022,22,355,3.3,,,,,,
2018,10,29,4,0,18.5,0,0,0,1023,22,351,3.2,,,,,,
2018,10,29,5,0,18.4,0,0,0,1023,22,349,3.1,,,,,,
2018,10,29,6,0,18.4,4,7,4,1024,22.2,348,3,,,,,,
2018,10,29,7,0,18.2,47,40,57,1024,22.5,346,3,,,,,,
2018,10,29,8,0,18.1,137,93,180,1025,22.8,341,2.9,,,,,,
2018,10,29,9,0,18,210,17,221,1025,23.1,333,2.8,,,,,,
2018,10,29,10,0,17.9,237,517,657,1024,23.3,327,2.6,,,,,,
2018,10,29,11,0,17.7,132,878,932,1024,23.4,325,2.5,,,,,,
2018,10,29,12,0,17.7,110,932,995,1023,23.5,327,2.6,,,,,,
2018,10,29,13,0,17.7,183,783,907,1023,23.6,329,2.8,,,,,,
2018,10,29,14,0,17.7,326,34,355,1023,23.6,331,3.1,,,,,,
2018,10,29,15,0,17.8,249,443,558,1023,23.5,333,3.2,,,,,,
2018,10,29,16,0,17.8,219,127,284,1023,23.3,337,3.4,,,,,,
2018,10,29,17,0,17.9,99,20,105,1023,23.1,341,3.5,,,,,,
2018,10,29,18,0,18,10,0,10,1024,22.9,344,3.5,,,,,,
2018,10,29,19,0,18.1,0,0,0,1024,22.7,345,3.5,,,,,,
2018,10,29,20,0,18.2,0,0,0,1025,22.6,342,3.8,,,,,,
2018,10,29,21,0,18.3,0,0,0,1025,22.5,338,4.4,,,,,,
2018,10,29,22,0,18.3,0,0,0,1025,22.4,335,4.7,,,,,,
2018,10,29,23,0,18.1,0,0,0,1025,22.2,335,4.4,,,,,,
2018,10,30,0,0,17.8,0,0,0,1024,22.1,340,3.7,,,,,,
2018,10,30,1,0,17.3,0,0,0,1023,21.9,351,2.9,,,,,,
2018,10,30,2,0,16.8,0,0,0,1023,21.8,346,2.5,,,,,,
2018,10,30,3,0,16.7,0,0,0,1023,21.9,332,2.7,,,,,,
2018,10,30,4,0,16.8,0,0,0,1023,21.9,329,2.8,,,,,,
2018,10,30,5,0,16.6,0,0,0,1023,22,334,2.4,,,,,,
2018,10,30,6,0,16.1,5,9,5,1024,22.2,338,2.1,,,,,,
2018,10,30,7,0,15.9,83,27,90,1024,22.5,335,2,,,,,,
2018,10,30,8,0,15.8,199,115,253,1025,22.9,329,1.9,,,,,,
2018,10,30,9,0,15.8,210,521,555,1025,23.2,324,2,,,,,,
2018,10,30,10,0,15.9,331,417,671,1025,23.4,322,1.9,,,,,,
2018,10,30,11,0,15.8,350,463,773,1024,23.6,327,1.7,,,,,,
2018,10,30,12,0,15.7,300,615,885,1023,23.8,333,1.6,,,,,,
2018,10,30,13,0,15.8,357,484,805,1023,23.9,334,1.6,,,,,,
2018,10,30,14,0,16,369,131,479,1022,24,339,2.2,,,,,,
2018,10,30,15,0,16.1,263,351,508,1022,24,349,2.3,,,,,,
2018,10,30,16,0,16.1,209,206,314,1022,23.9,180,2.4,,,,,,
2018,10,30,17,0,16.3,48,42,60,1022,23.7,10,2.5,,,,,,
2018,10,30,18,0,16.6,6,0,6,1023,23.5,18,2.5,,,,,,
2018,10,30,19,0,16.9,0,0,0,1024,23.3,27,2.4,,,,,,
2018,10,30,20,0,17.2,0,0,0,1024,23.2,35,2.3,,,,,,
2018,10,30,21,0,17.3,0,0,0,1025,23,40,2.2,,,,,,
2018,10,30,22,0,17.4,0,0,0,1025,22.9,43,2.1,,,,,,
2018,10,30,23,0,17.5,0,0,0,1024,22.7,45,2.1,,,,,,
2018,10,31,0,0,17.5,0,0,0,1024,22.6,56,2,,,,,,
2018,10,31,1,0,17.5,0,0,0,1023,22.6,76,2,,,,,,
2018,10,31,2,0,17.8,0,0,0,1023,22.6,92,2.1,,,,,,
2018,10,31,3,0,18,0,0,0,1023,22.6,97,2,,,,,,
2018,10,31,4,0,18.1,0,0,0,1023,22.7,98,1.7,,,,,,
2018,10,31,5,0,18.1,0,0,0,1023,22.8,107,1.7,,,,,,
2018,10,31,6,0,18.5,10,56,11,1024,23,123,1.9,,,,,,
2018,10,31,7,0,18.7,62,536,193,1024,23.2,152,1.9,,,,,,
2018,10,31,8,0,18.8,139,468,359,1024,23.4,190,2.1,,,,,,
2018,10,31,9,0,19,257,376,507,1024,23.7,215,2.7,,,,,,
2018,10,31,10,0,19.3,324,421,668,1024,23.9,223,3.2,,,,,,
2018,10,31,11,0,19.3,318,538,811,1023,24.3,227,3.5,,,,,,
2018,10,31,12,0,19.4,214,765,944,1022,24.6,232,3.8,,,,,,
2018,10,31,13,0,19.5,403,133,526,1022,24.7,234,4,,,,,,
2018,10,31,14,0,19.6,367,232,562,1021,25,239,4.1,,,,,,
2018,10,31,15,0,19.6,236,418,528,1021,25.1,243,4.1,,,,,,
2018,10,31,16,0,19.7,202,108,257,1021,25,248,4,,,,,,
2018,10,31,17,0,19.7,106,59,123,1022,24.9,251,3.6,,,,,,
2018,10,31,18,0,19.8,16,9,16,1022,24.7,250,3.1,,,,,,
2018,10,31,19,0,19.9,0,0,0,1023,24.6,250,2.8,,,,,,
2018,10,31,20,0,20,0,0,0,1024,24.6,254,2.7,,,,,,
2018,10,31,21,0,20.1,0,0,0,1025,24.6,260,2.7,,,,,,
2018,10,31,22,0,20.1,0,0,0,1025,24.4,267,2.6,,,,,,
2018,10,31,23,0,20.1,0,0,0,1025,24.3,275,2.6,,,,,,
2018,11,1,0,0,20,0,0,0,1024,24.1,283,2.4,,,,,,
2018,11,1,1,0,19.8,0,0,0,1024,23.9,291,2.2,,,,,,
2018,11,1,2,0,19.6,0,0,0,1023,23.8,297,1.9,,,,,,
2018,11,1,3,0,19.4,0,0,0,1023,23.7,303,1.6,,,,,,
2018,11,1,4,0,19.3,0,0,0,1024,23.6,307,1.5,,,,,,
2018,11,1,5,0,19.2,0,0,0,1024,23.6,305,1.3,,,,,,
2018,11,1,6,0,19.1,3,0,3,1025,23.7,298,1.1,,,,,,
2018,11,1,7,0,19.1,65,14,68,1026,23.9,292,1,,,,,,
2018,11,1,8,0,19,184,89,226,1026,24.1,292,1.1,,,,,,
2018,11,1,9,0,19,298,168,410,1026,24.4,300,1.3,,,,,,
2018,11,1,10,0,19,107,1,108,1026,24.6,313,1.5,,,,,,
2018,11,1,11,0,19,409,94,495,1026,24.7,327,1.7,,,,,,
2018,11,1,12,0,19,394,128,516,1025,24.8,343,1.9,,,,,,
2018,11,1,13,0,19,429,133,553,1025,24.8,351,2,,,,,,
2018,11,1,14,0,19.2,396,262,617,1024,24.7,3,2.7,,,,,,
2018,11,1,15,0,19.4,301,336,536,1024,24.5,6,3.2,,,,,,
2018,11,1,16,0,19.6,210,276,352,1024,24.3,14,3.5,,,,,,
2018,11,1,17,0,19.8,75,538,232,1025,24.1,21,3.7,,,,,,
2018,11,1,18,0,20,24,122,31,1025,23.8,24,3.9,,,,,,
2018,11,1,19,0,20.4,0,0,0,1026,23.6,25,4.1,,,,,,
2018,11,1,20,0,20.6,0,0,0,1027,23.4,26,4.5,,,,,,
2018,11,1,21,0,20.7,0,0,0,1027,23.3,28,4.9,,,,,,
2018,11,1,22,0,20.6,0,0,0,1027,23.1,30,5,,,,,,
2018,11,1,23,0,20.7,0,0,0,1027,23,32,5.2,,,,,,
2018,11,2,0,0,20.6,0,0,0,1027,22.8,35,5.3,,,,,,
2018,11,2,1,0,20.5,0,0,0,1026,22.8,37,5.4,,,,,,
2018,11,2,2,0,20.4,0,0,0,1026,22.7,38,5.5,,,,,,
2018,11,2,3,0,20.3,0,0,0,1026,22.6,39,5.6,,,,,,
2018,11,2,4,0,20.2,0,0,0,1027,22.6,39,5.7,,,,,,
2018,11,2,5,0,20.1,0,0,0,1027,22.7,40,5.6,,,,,,
2018,11,2,6,0,20,3,3,3,1028,23,40,5.6,,,,,,
2018,11,2,7,0,19.9,26,0,26,1028,23.3,39,5.7,,,,,,
2018,11,2,8,0,19.8,102,3,103,1029,23.6,36,5.8,,,,,,
2018,11,2,9,0,19.7,186,345,418,1029,23.9,34,5.9,,,,,,
2018,11,2,10,0,19.6,221,434,578,1029,24,35,6.1,,,,,,
2018,11,2,11,0,19.5,430,221,633,1028,24.1,39,6.3,,,,,,
2018,11,2,12,0,19.4,137,896,995,1028,24.2,42,6.4,,,,,,
2018,11,2,13,0,19.4,135,888,962,1027,24.1,44,6.3,,,,,,
2018,11,2,14,0,19.4,117,887,866,1027,24,44,6.3,,,,,,
2018,11,2,15,0,19.4,225,540,604,1027,23.9,47,6.1,,,,,,
2018,11,2,16,0,19.4,122,634,448,1027,23.7,50,5.8,,,,,,
2018,11,2,17,0,19.5,74,567,240,1027,23.5,50,5.6,,,,,,
2018,11,2,18,0,19.6,25,107,31,1028,23.3,46,5.6,,,,,,
2018,11,2,19,0,19.7,0,0,0,1029,23.2,42,5.8,,,,,,
2018,11,2,20,0,19.8,0,0,0,1029,23.1,41,6,,,,,,
2018,11,2,21,0,19.8,0,0,0,1030,23.1,42,6.2,,,,,,
2018,11,2,22,0,19.7,0,0,0,1030,23,44,6.1,,,,,,
2018,11,2,23,0,19.6,0,0,0,1030,22.8,46,5.9,,,,,,
2018,11,3,0,0,19.5,0,0,0,1030,22.7,50,5.8,,,,,,
2018,11,3,1,0,19.4,0,0,0,1029,22.6,55,5.6,,,,,,
2018,11,3,2,0,19.3,0,0,0,1029,22.5,60,5.4,,,,,,
2018,11,3,3,0,19.2,0,0,0,1029,22.5,67,5.3,,,,,,
2018,11,3,4,0,19.2,0,0,0,1029,22.5,73,5.2,,,,,,
2018,11,3,5,0,19.1,0,0,0,1029,22.6,74,5,,,,,,
2018,11,3,6,0,19.1,13,60,14,1029,22.9,71,4.9,,,,,,
2018,11,3,7,0,19.2,94,139,130,1030,23.2,67,4.8,,,,,,
2018,11,3,8,0,19.2,108,665,427,1030,23.5,63,4.7,,,,,,
2018,11,3,9,0,19.3,235,480,559,1030,23.8,55,4.7,,,,,,
2018,11,3,10,0,19.4,357,381,672,1030,24,49,4.8,,,,,,
2018,11,3,11,0,19.4,397,393,760,1029,24.2,46,5,,,,,,
2018,11,3,12,0,19.4,154,873,992,1029,24.4,45,5.2,,,,,,
2018,11,3,13,0,19.4,110,942,989,1028,24.4,45,5.4,,,,,,
2018,11,3,14,0,19.4,110,912,881,1028,24.4,47,5.7,,,,,,
2018,11,3,15,0,19.4,101,866,710,1028,24.3,50,5.9,,,,,,
2018,11,3,16,0,19.4,89,779,490,1028,24.1,52,6,,,,,,
2018,11,3,17,0,19.4,68,606,247,1029,23.8,53,6,,,,,,
2018,11,3,18,0,19.6,25,169,35,1030,23.6,55,5.8,,,,,,
2018,11,3,19,0,19.7,0,0,0,1030,23.4,58,5.7,,,,,,
2018,11,3,20,0,19.8,0,0,0,1031,23.3,60,5.6,,,,,,
2018,11,3,21,0,19.8,0,0,0,1031,23.2,60,5.5,,,,,,
2018,11,3,22,0,19.9,0,0,0,1031,23.2,61,5.4,,,,,,
2018,11,3,23,0,19.8,0,0,0,1030,23,63,5.4,,,,,,
2018,11,4,0,0,19.8,0,0,0,1030,22.9,65,5.4,,,,,,
2018,11,4,1,0,19.8,0,0,0,1029,22.8,67,5.3,,,,,,
2018,11,4,2,0,19.7,0,0,0,1029,22.8,68,5.3,,,,,,
2018,11,4,3,0,19.5,0,0,0,1029,22.7,69,5.4,,,,,,
2018,11,4,4,0,19.4,0,0,0,1029,22.7,71,5.6,,,,,,
2018,11,4,5,0,19.2,0,0,0,1030,22.7,75,5.8,,,,,,
2018,11,4,6,0,19.1,7,31,8,1030,23,78,6,,,,,,
2018,11,4,7,0,19,60,209,114,1030,23.3,83,6.2,,,,,,
2018,11,4,8,0,18.9,112,630,417,1030,23.6,88,6.1,,,,,,
2018,11,4,9,0,18.8,217,419,501,1030,23.8,89,5.8,,,,,,
2018,11,4,10,0,18.8,211,675,770,1030,24.1,87,5.4,,,,,,
2018,11,4,11,0,18.7,343,486,793,1029,24.3,82,5.1,,,,,,
2018,11,4,12,0,18.7,100,969,1032,1029,24.4,77,4.8,,,,,,
2018,11,4,13,0,18.7,130,911,982,1028,24.5,74,4.7,,,,,,
2018,11,4,14,0,18.6,94,939,890,1027,24.6,71,4.5,,,,,,
2018,11,4,15,0,18.7,103,859,708,1027,24.5,70,4.3,,,,,,
2018,11,4,16,0,18.7,214,258,347,1027,24.4,68,4.2,,,,,,
2018,11,4,17,0,18.9,104,218,169,1027,24.2,66,4.2,,,,,,
2018,11,4,18,0,19.1,18,15,19,1027,23.9,66,4.1,,,,,,
2018,11,4,19,0,19.5,0,0,0,1028,23.8,67,4.1,,,,,,
2018,11,4,20,0,19.6,0,0,0,1028,23.7,71,4.2,,,,,,
2018,11,4,21,0,19.7,0,0,0,1028,23.6,76,4.2,,,,,,
2018,11,4,22,0,19.7,0,0,0,1028,23.5,83,4.1,,,,,,
2018,11,4,23,0,19.8,0,0,0,1028,23.5,87,3.9,,,,,,
2018,11,5,0,0,19.8,0,0,0,1027,23.3,88,3.6,,,,,,
2018,11,5,1,0,19.7,0,0,0,1027,23.2,88,3.2,,,,,,
2018,11,5,2,0,19.5,0,0,0,1026,23.1,89,2.9,,,,,,
2018,11,5,3,0,19.4,0,0,0,1026,23,91,2.5,,,,,,
2018,11,5,4,0,19.3,0,0,0,1026,23,93,2.2,,,,,,
2018,11,5,5,0,19.1,0,0,0,1027,23.1,91,1.9,,,,,,
2018,11,5,6,0,19,8,24,9,1027,23.3,84,1.7,,,,,,
2018,11,5,7,0,18.8,82,72,101,1028,23.5,75,1.5,,,,,,
2018,11,5,8,0,18.7,79,782,460,1028,23.8,70,1.5,,,,,,
